hold_mean,hold_std,hold_median,inter_mean,inter_std,inter_median,typing_rate,backspace_count,hold_mean_E,hold_std_E,inter_mean_E,inter_std_E,hold_mean_T,hold_std_T,inter_mean_T,inter_std_T,hold_mean_A,hold_std_A,inter_mean_A,inter_std_A,hold_mean_I,hold_std_I,inter_mean_I,inter_std_I,hold_mean_N,hold_std_N,inter_mean_N,inter_std_N,hold_mean_S,hold_std_S,inter_mean_S,inter_std_S,hold_mean_R,hold_std_R,inter_mean_R,inter_std_R,hold_mean_H,hold_std_H,inter_mean_H,inter_std_H,user,session,condition,file
94.75900423728814,67.87738332320322,78.0,402.20370860927153,781.6013354066284,203.0,0.002486859358751196,126,79.71692307692308,15.940462006920717,443.6984615384615,789.237186634578,75.97818181818182,15.456668945022827,295.1890909090909,473.91131570550095,83.81165919282512,14.075403870158246,185.34529147982062,213.81422316908512,115.85561497326204,29.969423063173153,213.80213903743316,223.19545736402856,109.57865168539325,24.14648634224925,305.30337078651684,473.5137102649326,76.56209150326798,15.533573197407248,319.8496732026144,516.173347930976,75.24647887323944,16.753467843547046,320.7957746478873,984.493768095444,91.61764705882354,24.644250857878006,277.5735294117647,436.9808959404919,39,s2,baseline,039200
103.48647409445209,101.37792262733412,78.0,658.1394495412844,5271.289177728037,202.0,0.0015190963153033804,229,106.02762430939227,27.0598744630921,222.4696132596685,235.1441204111615,86.37623762376238,24.11312098560257,301.3267326732673,1161.0604670288476,145.77272727272728,31.99611503621132,219.20454545454547,209.37072885327348,78.09375,14.485681238295284,245.328125,191.60612714363904,72.16071428571429,14.35366651232147,572.6607142857143,2052.5533686883214,125.73873873873873,44.967197596364414,913.3783783783783,4470.668706766207,89.1375,33.836645722500336,245.45,271.1728646085371,75.16666666666667,12.654599515152142,269.18333333333334,519.7312924857314,11,s2,baseline,011201
123.56565900846432,57.37484022697709,124.0,274.26076439283986,404.67465262720776,187.0,0.0036462430029169943,309,112.64792899408285,21.986891169169393,299.23372781065086,502.84915019965746,115.31772575250837,22.341587723010846,221.18729096989966,230.16650590493668,127.00881057268722,17.878195611440923,223.5286343612335,139.1819486098678,137.59223300970874,43.19338696534389,194.90291262135923,119.81810766138594,121.296875,20.22556114345677,227.00520833333334,148.5981191487292,116.83908045977012,18.72847335201069,289.1791907514451,286.99976279507933,107.2156862745098,21.199624234082126,227.8562091503268,157.05672836748747,115.56375838926175,21.83843116634975,228.00671140939596,213.66003532062805,44,s2,baseline,044200
138.54641982031038,75.31421489510213,125.0,387.23066448801745,649.009728659064,218.0,0.002582972633710852,165,136.284375,32.291790843175214,449.096875,447.4556262806787,123.98134328358209,21.910512258943665,329.63432835820896,403.099012707107,145.90308370044053,40.395395332377596,296.3612334801762,365.26197453198864,153.24581005586592,34.20307284355566,215.96648044692736,189.70494288996923,147.34444444444443,31.713180264191983,341.7388888888889,368.0885365097323,127.36601307189542,24.726411915114326,405.30065359477123,367.1376491157855,135.8206896551724,29.582070283923613,425.2344827586207,428.97155301219914,135.5078125,23.145260075549892,257.4140625,333.9344651121625,27,s2,baseline,027200
139.6431350750417,81.63644815884824,125.0,639.6735261401557,4617.727489896453,187.0,0.0015623873695875523,218,139.47857142857143,36.00743333121705,224.22142857142856,315.0528089034586,126.28571428571429,30.770104317793454,154.5952380952381,99.25977450340658,155.10476190476192,33.855413524919626,666.5714285714286,3594.8899019028,118.4494382022472,36.136449038644976,181.42696629213484,90.32225547790999,141.96052631578948,39.02510689471644,193.47368421052633,150.97145719117435,141.38947368421051,38.14771697296324,517.6631578947369,1778.6367021166363,150.61194029850745,34.20000664392037,180.83582089552237,174.02106554718276,134.39583333333334,46.33786230113436,171.47916666666666,196.5430391355514,72,s2,baseline,072201
105.552290406223,160.71743615384054,78.0,417.3994811932555,1406.9359426062094,172.0,0.0023966484207909766,220,87.58888888888889,22.417698585638608,243.01111111111112,290.6348030870221,74.96638655462185,15.54280225921513,164.05882352941177,283.32993785099643,131.140625,27.021904995935706,278.3984375,328.47755678289286,64.86046511627907,12.5745801082957,211.94573643410854,309.11417097712666,72.49484536082474,11.537588691366073,605.5257731958762,2653.427451246117,105.05737704918033,26.34583961940246,782.3360655737705,3599.6726231169005,78.26436781609195,13.723425538413853,256.71264367816093,321.6789971329481,68.31147540983606,8.62048833504467,216.63934426229508,250.66861625129803,3,s2,baseline,003201
179.25819771678405,1069.002058306961,109.0,259.5244109788681,654.1904146088624,156.0,0.003852901137251416,334,129.69883040935673,32.09588975216196,222.4327485380117,312.63053859847946,116.14134275618375,20.702532772940454,180.3957597173145,310.50088154118083,152.75641025641025,33.5297492212548,173.8034188034188,184.06932637294216,111.36633663366337,24.023389086750655,136.84653465346534,97.97348202988745,103.40104166666667,21.376354707517304,193.72395833333334,220.09901145317517,126.59537572254335,27.14014967314657,353.18023255813955,1228.2251266369174,128.48684210526315,28.840757627947582,216.54605263157896,249.3636595842714,101.71942446043165,17.30431342117065,175.25899280575538,282.39630650899244,56,s2,baseline,056200
136.19013738959765,42.14163010737408,140.0,406.73398773006136,1235.1611249447967,203.0,0.002459027272518862,318,150.24198250728864,36.03670446049239,568.4781341107872,1115.9748808342767,148.89383561643837,26.60310189608584,316.21232876712327,486.8129047504422,151.7531380753138,28.713156136878577,287.41004184100416,297.7242540460528,132.34803921568627,24.121657465862974,276.1127450980392,375.0079764306115,126.36842105263158,24.308349283226665,331.62105263157895,453.3569449746929,160.42011834319527,28.151447102244884,448.91715976331363,926.2452767297237,139.79605263157896,24.043638729727473,637.1842105263158,1693.1889697015845,123.43949044585987,17.407567568662547,234.39490445859872,304.0665104489201,35,s2,baseline,035200
107.74840085287846,115.4629781071107,94.0,560.7652916073969,1877.7714687539724,202.0,0.0017843645531606207,62,89.016,12.909521447365893,247.888,248.7395494407755,84.53571428571429,11.338352980010797,340.23809523809524,607.6430777827755,98.0,13.575444115270383,210.2439024390244,191.4130102986739,85.93243243243244,13.85380334262925,245.55405405405406,182.3011424473766,94.5576923076923,14.103209484067069,752.6538461538462,3601.9975968717445,96.44776119402985,29.83050806482615,502.7014925373134,1910.1798853708474,82.28333333333333,15.724812311192213,271.55,247.46477358740717,89.21428571428571,11.997094319410992,229.33333333333334,297.96473638164656,60,s2,baseline,060201
118.00699300699301,61.08732904031466,109.0,377.8139339675434,964.2387925981385,250.0,0.002647085392383206,53,118.95731707317073,27.608400676675476,369.5670731707317,635.4513004607727,100.18560606060606,24.706604541418148,299.7310606060606,223.9652291846295,129.17410714285714,31.228293162541934,222.64732142857142,238.45699240107868,96.88541666666667,21.77363169814326,341.7291666666667,272.5211375275422,109.92655367231639,21.497082340163622,317.819209039548,427.6223465505876,124.4472049689441,36.318450151133206,513.3375,2023.0213292483472,108.33333333333333,24.917926745338427,311.02836879432624,351.0586207794652,97.9776119402985,16.704394996755152,257.2313432835821,314.2892933478978,48,s2,baseline,048200
102.68546132339236,68.26949873683557,93.0,288.9911442554183,554.5531241293165,187.0,0.0034602913029947806,430,120.72383720930233,27.285354946896884,301.3488372093023,455.6801335658105,81.5728476821192,30.206019824077465,304.0,621.9800043633353,145.21186440677965,34.239399372730574,205.83474576271186,171.36407563970522,82.4622641509434,21.331027329903552,248.33018867924528,305.0682485255635,86.13586956521739,17.155554820534896,223.5108695652174,172.19023823295595,147.41988950276243,33.57666978094984,295.80555555555554,453.76082903787074,108.0516129032258,31.831571576211037,267.0,259.00155685171643,84.83333333333333,18.375938636514515,182.4927536231884,242.47612302522717,13,s2,baseline,013200
133.68395657418577,42.85832689343188,125.0,599.5769462884731,1960.4375927026917,218.0,0.0016686980230256171,58,117.3,18.870347108625214,358.82,1175.9295447715676,117.7843137254902,15.543504696641536,234.13725490196077,225.35897460629718,148.1046511627907,22.804543136599126,289.48837209302326,278.4005707102062,133.5,28.69078442829877,266.65555555555557,253.10358709917395,134.61111111111111,28.392367692918402,366.625,883.2773321477865,133.02105263157895,26.9845877833873,1252.4842105263158,3654.005066868143,120.12987012987013,26.65428044830511,353.4935064935065,405.6366047987281,126.72,17.318244714750975,206.1,123.6899753415773,46,s2,baseline,046201
128.75329107752316,91.7385819249236,110.0,408.2629268292683,1087.80313079035,187.0,0.0024503683915619396,327,130.91411042944785,44.7752942906006,284.5092024539877,275.426904961488,124.38,26.719947604739048,195.36,166.36463085644135,126.4040404040404,26.510877962485548,582.4545454545455,2033.6366056632341,120.625,40.505759070250036,284.9642857142857,558.7303516611094,119.39795918367346,39.79712321567015,258.6020408163265,257.8269368851714,114.45238095238095,35.11525403239506,603.1190476190476,1806.9610531863786,126.43373493975903,34.41111923512632,295.66265060240966,325.569613051298,125.66037735849056,27.03313368514151,208.0566037735849,164.61406151615057,58,s2,baseline,058201
99.86296296296297,116.47717379169737,93.0,409.55743779777663,1782.5128787918363,156.0,0.0024405865672181446,184,98.07692307692308,28.54768666987193,378.10059171597635,994.8073385178059,94.46296296296296,23.430522166580673,160.22222222222223,196.05990832988013,99.93913043478261,18.05657146738826,270.3304347826087,479.0663151288298,85.14529914529915,12.156574639337931,181.35897435897436,229.36025712329942,85.67415730337079,13.915293729230486,294.6741573033708,491.5937798511437,93.42105263157895,22.167106473743534,714.4,3320.375845561685,104.08536585365853,27.708940715910785,170.35365853658536,184.98255500815964,88.67391304347827,16.38405156112663,205.58695652173913,452.28711427909496,25,s2,baseline,025201
116.96300326441785,92.71287150128688,109.0,394.3858503401361,2541.895498896442,202.0,0.0025360049229954107,72,105.0125,24.823498821681042,786.790625,7644.919440176403,91.96415770609319,18.185783724296435,386.27598566308245,2499.63971436079,129.73972602739727,26.805928975423353,253.8447488584475,335.6056660899737,110.93121693121694,48.57188562452824,209.40740740740742,160.05580425036402,104.3953488372093,20.868513653051934,262.3662790697674,598.0997813055799,124.53125,21.00771342715575,378.1446540880503,761.7926130939462,96.02158273381295,23.64499661917618,284.7841726618705,378.6963963557149,92.04379562043796,16.491479159351915,204.63503649635035,287.9350310922729,70,s2,baseline,070200
117.88191616766467,62.593643924933424,109.0,253.33804504072833,730.7294587811755,141.0,0.003947718029866496,354,107.6376811594203,30.15792779876847,191.8521739130435,219.9650661386054,99.90365448504983,25.460033560541024,177.52159468438538,168.92538121132225,135.01652892561984,31.403132830786266,181.78512396694214,126.27588232275232,126.07177033492823,32.029735245988455,164.31578947368422,138.1610799359419,124.94736842105263,28.332562044795043,176.35263157894738,171.73816321249365,108.42771084337349,29.134775367653294,324.8121212121212,2239.5940638343745,106.62251655629139,27.893777160201356,187.6953642384106,185.46262162021978,110.04225352112677,19.340489980042424,154.45774647887325,162.48478252645114,1,s2,baseline,001200
98.42583955223881,58.19781872807262,82.0,605.7615492300513,4257.9527796363045,188.0,0.0016514780497461545,101,104.55208333333333,35.489983854505425,325.71875,1007.7318871183467,80.09859154929578,20.286785353724664,197.93661971830986,186.21871945617508,123.248,31.52057258363179,589.6,3226.318429417654,90.87603305785125,27.44719054039758,274.27272727272725,365.91655554215464,88.73873873873873,20.679759748944978,401.5135135135135,945.8232208677795,90.4954128440367,23.76823253926486,409.8715596330275,1218.4983471614487,101.42168674698796,37.251383246550596,220.0120481927711,194.1950016092633,77.84375,13.888190520636588,215.40625,163.92478446207426,54,s2,baseline,054201
139.97069872276484,139.8627905959118,125.0,722.712030075188,4860.799465225188,203.0,0.0013844580798367358,94,147.54471544715446,35.43303589941329,417.9024390243902,1069.5540170369632,138.73170731707316,23.372408571880694,203.78048780487805,203.5797934525946,159.08771929824562,41.17071037818043,284.4035087719298,277.59890664436097,120.0945945945946,17.89169286245142,227.90540540540542,236.33869242751845,130.89583333333334,17.100486814870376,446.4166666666667,957.509635141542,128.98648648648648,43.73399112300539,544.6891891891892,2652.467657421464,149.05769230769232,25.146810060383757,188.28846153846155,141.8454381656399,117.32692307692308,16.72828230853613,247.17307692307693,240.99303542073946,29,s2,baseline,029201
122.95230648944488,121.15098293091049,109.0,605.7880328509973,4475.134211925854,156.0,0.001651271795593467,314,122.91709844559585,28.043514815143975,169.63730569948186,205.95155891288485,112.88679245283019,21.905451816189263,166.33962264150944,350.78995901862027,124.42028985507247,24.979937339417035,180.9927536231884,233.43743525701714,100.41176470588235,23.805112707220275,405.54411764705884,2604.5995426294226,106.1743119266055,20.162115458351902,215.08256880733944,475.6861606748944,120.3913043478261,29.11168767296465,606.9652173913043,2625.803565388614,121.70707070707071,20.614426901317145,177.35353535353536,303.139575584385,99.234375,20.37825295159953,209.375,479.82078360050224,37,s2,baseline,037201
138.77394438722965,67.32218736210469,140.0,277.6626319855782,473.80587449734077,202.0,0.0036013782411476935,209,138.4151515151515,32.09701790369903,258.3848484848485,285.5267546994843,133.135231316726,25.15651088472151,200.63345195729536,230.53089930803384,163.20434782608694,40.40756470568641,220.3217391304348,130.5538068534654,131.86387434554973,31.80375531293676,217.9895287958115,149.14899923943008,128.32584269662922,25.76133994041881,229.23595505617976,233.5780562684673,154.2049689440994,36.61247759551742,242.33125,173.90786791700225,135.2027027027027,33.12322600236134,225.1418918918919,160.54409220636768,125.8936170212766,24.677408661864696,194.46808510638297,135.1454458523522,62,s2,baseline,062200
138.50808122668877,112.7046632021395,125.0,352.60696517412936,1454.3050430110163,187.0,0.0028367276882491524,264,140.08426966292134,37.93591106144827,222.76966292134833,114.7447474056645,130.3884892086331,29.85155378175708,194.02158273381295,127.99682255644205,158.83333333333334,35.19155517387027,208.91333333333333,136.38543112159093,129.82608695652175,41.80006120297133,224.66666666666666,198.19882175951477,121.58518518518518,30.193054189034978,231.25925925925927,208.5943063376571,150.0,39.522651732898694,598.72,3218.3635968609883,147.91764705882352,45.37250055075623,195.03529411764706,79.94210361752965,130.75806451612902,37.403935226757234,255.69354838709677,648.585075094853,62,s2,baseline,062201
120.45645246946363,57.668519034916805,110.0,239.60212483399735,387.34760803572334,156.0,0.004174402686869918,127,122.25,28.449757811134265,201.5121951219512,256.5562860271786,116.57692307692308,17.70383859568469,158.2097902097902,186.13803634797608,129.30088495575222,23.924802902158227,167.6769911504425,148.82298418267027,106.65625,23.77184439494546,175.96354166666666,115.26922166153722,113.12290502793296,21.521107748246855,184.9050279329609,153.53581980615047,121.26829268292683,25.460657733197305,219.3231707317073,271.46584782673483,126.57534246575342,24.32255721066925,217.53424657534248,213.9194626451856,105.93617021276596,20.776491340573564,178.3758865248227,153.6822059037679,37,s2,baseline,037200
331.3750949126803,6266.809908702919,140.0,421.27967603138444,1153.3534594692778,218.0,0.0023738530181330653,215,171.18072289156626,42.23874900550106,464.18373493975906,1107.7250264906725,149.69395017793593,23.350774005879856,265.69750889679716,545.9346137124027,172.92576419213975,35.980570811820016,351.3406113537118,1697.5768749689428,129.38659793814432,22.33715470194341,269.2319587628866,180.6062037536573,130.4090909090909,23.487006254734073,305.77272727272725,375.71316208683623,158.14375,38.30092147634963,460.6477987421384,1217.6294121727826,162.95238095238096,34.294509453917065,311.2857142857143,550.0074829422932,119.60144927536231,17.419604088361282,350.21014492753625,729.0160477438717,29,s2,baseline,029200
99.02548930359582,44.91970570048321,90.0,416.6443533697632,1165.5557007879702,194.0,0.0024009065963187556,38,96.99473684210527,30.68747342044874,395.12105263157895,920.9154661925145,82.29375,17.113078651648276,239.1875,432.5500576161677,128.63945578231292,27.635613811244273,268.4829931972789,420.586217935837,95.34579439252336,26.54747213399779,250.5607476635514,174.5804143541781,93.64150943396227,24.047197569137996,237.5,190.8578573130098,94.46236559139786,19.358285236745612,443.9139784946237,940.1463813719395,89.72916666666667,29.33054407903512,339.8541666666667,727.3496405209617,87.52564102564102,17.16341096260115,186.47435897435898,125.17820367728216,54,s2,baseline,054200
390.16951469583046,2895.850345373998,109.0,427.2535885167464,1833.556064791364,156.0,0.00234118420568507,312,114.7,33.61693025842782,177.476,165.9671335656551,99.34920634920636,23.783853887024378,175.13492063492063,171.94352862064193,131.71014492753622,28.011178642900827,247.1231884057971,372.5008988005605,120.54198473282443,30.914869453270285,142.01526717557252,118.46660138948846,125.00769230769231,26.270046163716327,234.63076923076923,542.149583935049,114.24691358024691,27.724629538852373,931.2798353909465,2842.3912634490807,114.52727272727273,28.031381469835516,206.12727272727273,321.61069376982385,111.98484848484848,18.77981865230351,159.74242424242425,128.1359730681554,1,s2,baseline,001201
129.05727923627686,168.44312339814675,109.0,569.0425785913251,2716.3590241292113,203.0,0.0017578440469289821,139,112.34703196347031,27.79750864060571,238.324200913242,236.74024820904103,96.15463917525773,18.19019799838146,232.98969072164948,227.28257968383627,129.6122448979592,29.113068103795168,289.84353741496597,303.03538556943244,118.34328358208955,63.54914709640701,234.6044776119403,147.75691102642338,104.6842105263158,23.481727046332974,556.1754385964912,3511.162676043699,124.1,22.255860651373006,1375.1833333333334,6747.713515188352,104.52727272727273,23.033852198610592,293.1545454545454,448.8311321717909,86.93827160493827,14.710662697942961,196.85185185185185,182.59677705369776,70,s2,baseline,070201
87.38286334056399,43.4108200128424,78.0,214.2877678329265,868.6213177643185,125.0,0.004665395742699883,104,89.73566878980891,20.209811934752647,146.4968152866242,171.1382695795957,86.014440433213,16.243848292765023,135.18050541516246,241.7999663678319,103.3056768558952,18.015107999812905,203.9126637554585,506.6922110504489,83.84574468085107,13.097126247189195,203.77659574468086,954.4968614936233,80.17714285714285,12.48393449230503,134.59428571428572,81.62325278937594,91.91082802547771,17.308874715022956,152.73717948717947,387.7297517763597,88.19014084507042,19.271935772798408,164.59154929577466,147.23963197577018,77.78472222222223,11.484387466399548,199.40972222222223,815.5460799467983,25,s2,baseline,025200
123.92926239419589,75.29315830703156,109.0,330.317476315259,616.5069395274866,172.0,0.0030275111808025774,700,135.24867724867724,50.56805944285846,264.03968253968253,290.9751912403522,118.63091482649843,32.686244660634046,204.21451104100947,206.56693153232175,128.5241935483871,35.10869382950827,270.10483870967744,233.21128861587556,118.7051282051282,39.388306534430114,211.97863247863248,193.36114845403463,117.84051724137932,35.279249245394496,224.77155172413794,176.35816431832717,114.92896174863388,43.222014003866704,324.7362637362637,832.56590453143,123.98857142857143,36.19834069937122,291.28,397.97560068785265,115.46496815286625,30.16209471311736,207.93630573248407,287.0557699321171,58,s2,baseline,058200
135.00602739726028,36.31266003391896,125.0,389.84680734447795,792.729171204049,219.0,0.0025653352225445875,67,127.53354632587859,24.918134187479488,335.3578274760383,362.15918835547456,117.34686346863468,15.843957120840798,252.72324723247232,233.63178083634463,155.45454545454547,22.50540798185521,226.0772727272727,166.49433086668088,125.7431693989071,24.214989821005773,245.0655737704918,130.12438801323265,128.3735632183908,26.007151800509394,266.7298850574713,213.97932417840948,141.53987730061348,25.41007128451889,459.85185185185185,978.2047629709435,120.81159420289855,25.463116469848458,311.21014492753625,308.75759576172163,124.54014598540147,19.52464831820259,251.04379562043795,226.89795991443046,46,s2,baseline,046200
109.18910806174956,127.17353118485129,93.0,472.8206778206778,2575.968481518981,187.0,0.0021157243135009884,293,121.05208333333333,26.709615072598645,231.77083333333334,229.65735251886062,72.01086956521739,20.57462269991497,297.3478260869565,763.1273959800382,129.8125,33.840561368718454,246.4453125,243.32372368775992,80.91071428571429,19.759967453806958,215.16071428571428,124.4577204150806,80.42,16.618170777796212,226.93,174.51454122794468,131.37190082644628,31.248439890023512,808.4132231404959,3545.133935782267,113.05,32.27495158788003,271.4125,292.3434065337373,83.11392405063292,22.536039964023278,205.20253164556962,276.96421099269475,13,s2,baseline,013201
120.11229471815358,66.07961206519249,109.0,598.556838365897,5332.48395067882,172.0,0.0016712000967263616,252,131.92857142857142,37.20002468728608,289.75,495.4284517115525,106.90647482014388,24.26350905672485,215.1294964028777,235.27005253361688,147.3049645390071,32.88728725961773,272.35460992907804,268.8825347883524,118.672,36.76558738820855,222.68,217.66780561212997,97.82242990654206,22.488964306763467,826.4953271028037,5580.6741902930025,143.85858585858585,40.61621562550575,999.7878787878788,4925.94742622307,133.5977011494253,43.19202240359888,229.4712643678161,264.62998844322016,107.53571428571429,28.199521453458775,324.23214285714283,850.8033176918201,9,s2,baseline,009201
122.49060942889996,91.3464127455263,109.0,469.9144938650307,3140.7325118296126,172.0,0.0021285465918371178,317,132.53731343283582,37.080655008601646,219.29353233830847,148.16639969294775,110.43939393939394,24.248791777385396,247.47727272727272,241.2946603632884,143.85314685314685,31.532192017903842,256.013986013986,225.21740812662,140.37662337662337,59.56924137899143,182.7792207792208,167.98358170984488,119.47272727272727,31.03449959785491,456.2090909090909,2539.745130718487,108.34586466165413,37.16636953284999,586.578947368421,3396.8984110797137,131.5,40.185148423841284,244.26923076923077,236.80664909004233,113.08,29.159222669108768,205.57333333333332,201.05781412872824,74,s2,baseline,074201
